"symbol","date","low"
"DOGE","2021-05-28",0.30151795
"DOGE","2021-05-29",0.28179255
"DOGE","2021-05-30",0.28768016
"DOGE","2021-05-31",0.29433017
"DOGE","2021-06-01",0.31235960
"DOGE","2021-06-02",0.35258814
"DOGE","2021-06-03",0.37881918
"DOGE","2021-06-04",0.35144232
"DOGE","2021-06-05",0.36048813
"DOGE","2021-06-06",0.36725393
"DOGE","2021-06-07",0.32980618
"DOGE","2021-06-08",0.29666006
"DOGE","2021-06-09",0.31313147
"DOGE","2021-06-10",0.32327813
"DOGE","2021-06-11",0.31150180
"DOGE","2021-06-12",0.30180358
"DOGE","2021-06-13",0.30789210
"DOGE","2021-06-14",0.32008656
"DOGE","2021-06-15",0.31697569
"DOGE","2021-06-16",0.30548451
"DOGE","2021-06-17",0.30331583
"DOGE","2021-06-18",0.28048082
"DOGE","2021-06-19",0.28618894
"DOGE","2021-06-20",0.25646660
"DOGE","2021-06-21",0.16649053
"DOGE","2021-06-22",0.16465379
"DOGE","2021-06-23",0.18097941
"DOGE","2021-06-24",0.22252695
"DOGE","2021-06-25",0.23000565
"DOGE","2021-06-26",0.23097211
"DOGE","2021-06-27",0.24089435
"DOGE","2021-06-28",0.25076178
"DOGE","2021-06-29",0.25298763
"DOGE","2021-06-30",0.23826783
"DOGE","2021-07-01",0.23867681
"DOGE","2021-07-02",0.23884833
"DOGE","2021-07-03",0.24245441
"DOGE","2021-07-04",0.24342506
"DOGE","2021-07-05",0.22783804
"DOGE","2021-07-06",0.22984153
