"symbol","date","marketcap"
"DOGE","2020-05-12","306709496945218"
"DOGE","2020-05-13","313976983371345"
"DOGE","2020-05-14","320635004390562"
"DOGE","2020-05-15","31215106274629"
"DOGE","2020-05-16","313027822915622"
"DOGE","2020-05-17","316247228561848"
"DOGE","2020-05-18","316941137029014"
"DOGE","2020-05-19","3163398085931"
"DOGE","2020-05-20","312584382314717"
"DOGE","2020-05-21","309787051104984"
"DOGE","2020-05-22","315791490500556"
"DOGE","2020-05-23","317181977101972"
"DOGE","2020-05-24","306481507746418"
"DOGE","2020-05-25","316777418428644"
"DOGE","2020-05-26","310112644084169"
"DOGE","2020-05-27","313107923484408"
"DOGE","2020-05-28","314819322477886"
"DOGE","2020-05-29","315943382824064"
"DOGE","2020-05-30","326318848536682"
"DOGE","2020-05-31","318792346156047"
"DOGE","2020-06-01","330327929242279"
"DOGE","2020-06-02","319695394759952"
"DOGE","2020-06-03","322396401835182"
"DOGE","2020-06-04","328426404250425"
"DOGE","2020-06-05","324106967194747"
"DOGE","2020-06-06","323074952972667"
"DOGE","2020-06-07","325471959424687"
"DOGE","2020-06-08","322775862612561"
"DOGE","2020-06-09","320861092042297"
"DOGE","2020-06-10","322845886634602"
"DOGE","2020-06-11","306396405796058"
"DOGE","2020-06-12","314916066041783"
"DOGE","2020-06-13","316564552381458"
"DOGE","2020-06-14","313784645414373"
"DOGE","2020-06-15","309919897881615"
"DOGE","2020-06-16","310886938751036"
"DOGE","2020-06-17","310685801178482"
"DOGE","2020-06-18","30905665098722"
"DOGE","2020-06-19","304484755957141"
"DOGE","2020-06-20","306010372483079"
"DOGE","2020-06-21","306030111437704"
"DOGE","2020-06-22","309447065013849"
"DOGE","2020-06-23","310804275215969"
"DOGE","2020-06-24","304012446363732"
"DOGE","2020-06-25","302499093425411"
"DOGE","2020-06-26","295206724701614"
"DOGE","2020-06-27","289498985617433"
"DOGE","2020-06-28","291109078249979"
"DOGE","2020-06-29","289555488214735"
"DOGE","2020-06-30","290426013750259"
"DOGE","2020-07-01","29472782941124"
"DOGE","2020-07-02","295744264617049"
"DOGE","2020-07-03","290044511816821"
"DOGE","2020-07-04","289295826764035"
"DOGE","2020-07-05","289277435497808"
"DOGE","2020-07-06","327723522687337"
"DOGE","2020-07-07","387151635327659"
"DOGE","2020-07-08","595274589059399"
"DOGE","2020-07-09","551095461233002"
"DOGE","2020-07-10","440600401413436"
"DOGE","2020-07-11","477768832451344"
"DOGE","2020-07-12","455084341769801"
"DOGE","2020-07-13","398447402154819"
"DOGE","2020-07-14","413143009397039"
"DOGE","2020-07-15","386951870996942"
"DOGE","2020-07-16","37566631748571"
"DOGE","2020-07-17","383967367089897"
"DOGE","2020-07-18","435685575564915"
"DOGE","2020-07-19","424349866940269"
"DOGE","2020-07-20","40650553858203"
"DOGE","2020-07-21","414749065754083"
"DOGE","2020-07-22","412342063833694"
"DOGE","2020-07-23","413578574990681"
"DOGE","2020-07-24","404193463204154"
"DOGE","2020-07-25","406049051726464"
"DOGE","2020-07-26","406166431365826"
"DOGE","2020-07-27","396003960459365"
"DOGE","2020-07-28","401583092158623"
"DOGE","2020-07-29","40099963362624"
"DOGE","2020-07-30","405907619754851"
"DOGE","2020-07-31","405228597920905"
"DOGE","2020-08-01","46348508436845"
"DOGE","2020-08-02","419228838825418"
"DOGE","2020-08-03","425910182264243"
"DOGE","2020-08-04","444285518957184"
"DOGE","2020-08-05","441575952078178"
"DOGE","2020-08-06","447599583126263"
"DOGE","2020-08-07","444227232638681"
"DOGE","2020-08-08","441372650307187"
"DOGE","2020-08-09","435562679541287"
"DOGE","2020-08-10","440184390096215"
"DOGE","2020-08-11","427010939471176"
"DOGE","2020-08-12","438341325955061"
"DOGE","2020-08-13","442425313428478"
"DOGE","2020-08-14","448048011021924"
"DOGE","2020-08-15","445406226471791"
"DOGE","2020-08-16","443458494590913"
"DOGE","2020-08-17","452006666998326"
"DOGE","2020-08-18","442352422956569"
"DOGE","2020-08-19","431060773020062"
"DOGE","2020-08-20","435550927865083"
"DOGE","2020-08-21","427273265847848"
"DOGE","2020-08-22","433479975903163"
"DOGE","2020-08-23","430026193951913"
"DOGE","2020-08-24","430544250892677"
"DOGE","2020-08-25","416312715322817"
"DOGE","2020-08-26","41620066112694"
"DOGE","2020-08-27","403564900397309"
"DOGE","2020-08-28","411895611107467"
"DOGE","2020-08-29","413659277462124"
"DOGE","2020-08-30","415967943031652"
"DOGE","2020-08-31","405995488780816"
"DOGE","2020-09-01","410502858905674"
"DOGE","2020-09-02","393723629528822"
"DOGE","2020-09-03","353407911686784"
"DOGE","2020-09-04","365578053205988"
"DOGE","2020-09-05","347914351368353"
"DOGE","2020-09-06","351568868167265"
"DOGE","2020-09-07","354702877014839"
"DOGE","2020-09-08","34769294997545"
"DOGE","2020-09-09","350691173953314"
"DOGE","2020-09-10","354031943402211"
"DOGE","2020-09-11","354191865882438"
"DOGE","2020-09-12","355828180109679"
"DOGE","2020-09-13","350476175953957"
"DOGE","2020-09-14","353858513198275"
"DOGE","2020-09-15","35757591644994"
"DOGE","2020-09-16","356864047542933"
"DOGE","2020-09-17","355350720155226"
"DOGE","2020-09-18","354211095995222"
"DOGE","2020-09-19","352928506899833"
"DOGE","2020-09-20","350976930950444"
"DOGE","2020-09-21","332359049983079"
"DOGE","2020-09-22","335642709065402"
"DOGE","2020-09-23","32359942843706900"
"DOGE","2020-09-24","33220904475127100"
"DOGE","2020-09-25","34112022796687600"
"DOGE","2020-09-26","3433871293116570"
"DOGE","2020-09-27","34038138302873100"
"DOGE","2020-09-28","33535389354769400"
"DOGE","2020-09-29","3396143788248430"
"DOGE","2020-09-30","3326623636317090"
"DOGE","2020-10-01","33088801426810400"
"DOGE","2020-10-02","32682033846076500"
"DOGE","2020-10-03","32880801322871300"
"DOGE","2020-10-04","33340749642572800"
"DOGE","2020-10-05","3305956488938450"
"DOGE","2020-10-06","3305160774635750"
"DOGE","2020-10-07","32849014643562300"
"DOGE","2020-10-08","32857319486756100"
"DOGE","2020-10-09","33582197974342100"
"DOGE","2020-10-10","3361116899837050"
"DOGE","2020-10-11","3385682409594270"
"DOGE","2020-10-12","33854378692822300"
"DOGE","2020-10-13","333761625132713"
"DOGE","2020-10-14","33405239441114300"
"DOGE","2020-10-15","32845470471453700"
"DOGE","2020-10-16","33095179295281700"
"DOGE","2020-10-17","32706429553014500"
"DOGE","2020-10-18","3277813948659950"
"DOGE","2020-10-19","32823158556338700"
"DOGE","2020-10-20","3296833353029490"
"DOGE","2020-10-21","3334452084591410"
"DOGE","2020-10-22","3365762918191240"
"DOGE","2020-10-23","3356199776497820"
"DOGE","2020-10-24","3354796441070900"
"DOGE","2020-10-25","33648509988876000"
"DOGE","2020-10-26","33974143345312400"
"DOGE","2020-10-27","3395404116086200"
"DOGE","2020-10-28","3292164949220160"
"DOGE","2020-10-29","32743429844765100"
"DOGE","2020-10-30","3297156487878960"
"DOGE","2020-10-31","3269060273406370"
"DOGE","2020-11-01","32767883457824500"
"DOGE","2020-11-02","319510587604291"
"DOGE","2020-11-03","3208784820665720"
"DOGE","2020-11-04","3216322485018240"
"DOGE","2020-11-05","3322782280531640"
"DOGE","2020-11-06","3504790437578310"
"DOGE","2020-11-07","33918703989303500"
"DOGE","2020-11-08","3443000151446860"
"DOGE","2020-11-09","3391146210822620"
"DOGE","2020-11-10","3498084354858230"
"DOGE","2020-11-11","3518219308715630"
"DOGE","2020-11-12","3531349187793090"
"DOGE","2020-11-13","35856747846274400"
"DOGE","2020-11-14","35244734348289000"
"DOGE","2020-11-15","35279228132812700"
"DOGE","2020-11-16","3668631721533010"
"DOGE","2020-11-17","37327224667927700"
"DOGE","2020-11-18","36989728025179700"
"DOGE","2020-11-19","3701933418557570"
"DOGE","2020-11-20","37955653831162000"
"DOGE","2020-11-21","446026142964531"
"DOGE","2020-11-22","423521332182202"
"DOGE","2020-11-23","4641091491346350"
"DOGE","2020-11-24","5348642183075410"
"DOGE","2020-11-25","474231349152897"
"DOGE","2020-11-26","41358943310318200"
"DOGE","2020-11-27","4168658559949500"
"DOGE","2020-11-28","4334168260810320"
"DOGE","2020-11-29","4389248519554450"
"DOGE","2020-11-30","4520999670137510"
"DOGE","2020-12-01","4246208914790260"
"DOGE","2020-12-02","42971748168017800"
"DOGE","2020-12-03","43654428833300100"
"DOGE","2020-12-04","4200982058294760"
"DOGE","2020-12-05","4327230964225320"
"DOGE","2020-12-06","4316917458955500"
"DOGE","2020-12-07","42586846724829900"
"DOGE","2020-12-08","4051437603333900"
"DOGE","2020-12-09","402483349518502"
"DOGE","2020-12-10","3957063478861120"
"DOGE","2020-12-11","3924598361622310"
"DOGE","2020-12-12","4032485669532970"
"DOGE","2020-12-13","4151205097089850"
"DOGE","2020-12-14","4119660977941840"
"DOGE","2020-12-15","4088206677378020"
"DOGE","2020-12-16","4357151850449560"
"DOGE","2020-12-17","47575144893726300"
"DOGE","2020-12-18","4921854891920900"
"DOGE","2020-12-19","50098199318398800"
"DOGE","2020-12-20","5900869891223500"
"DOGE","2020-12-21","6109251969168860"
"DOGE","2020-12-22","5753042246716420"
"DOGE","2020-12-23","48089367803282900"
"DOGE","2020-12-24","5834256902022940"
"DOGE","2020-12-25","5849634638659880"
"DOGE","2020-12-26","5737477383515450"
"DOGE","2020-12-27","5807106993485170"
"DOGE","2020-12-28","5863997672411810"
"DOGE","2020-12-29","5730141743489070"
"DOGE","2020-12-30","5921137745844690"
"DOGE","2020-12-31","5981490013709890"
"DOGE","2021-01-01","7263233106655000"
"DOGE","2021-01-02","13562807399392700"
"DOGE","2021-01-03","12485774591098500"
"DOGE","2021-01-04","12482866723342300"
"DOGE","2021-01-05","12680039639313700"
"DOGE","2021-01-06","13377722404847300"
"DOGE","2021-01-07","12455236302249400"
"DOGE","2021-01-08","1258947803618870"
"DOGE","2021-01-09","13035619848427400"
"DOGE","2021-01-10","12609155139332400"
"DOGE","2021-01-11","11299457216723600"
"DOGE","2021-01-12","10313611304007600"
"DOGE","2021-01-13","11022776444346800"
"DOGE","2021-01-14","12022409797752000"
"DOGE","2021-01-15","1198824804936550"
"DOGE","2021-01-16","1185597169487580"
"DOGE","2021-01-17","116036606601391"
"DOGE","2021-01-18","11738809697794400"
"DOGE","2021-01-19","1164676216010510"
"DOGE","2021-01-20","1159923229479770"
"DOGE","2021-01-21","1045611058019170"
"DOGE","2021-01-22","10914617480120800"
"DOGE","2021-01-23","10987027269931200"
"DOGE","2021-01-24","1117773114715810"
"DOGE","2021-01-25","10738090655606200"
"DOGE","2021-01-26","10574833300995300"
"DOGE","2021-01-27","9585487256258920"
"DOGE","2021-01-28","4367344237"
"DOGE","2021-01-29","6043762706"
"DOGE","2021-01-30","3611147492"
"DOGE","2021-01-31","4767745805"
"DOGE","2021-02-01","4470660189"
"DOGE","2021-02-02","4041088459"
"DOGE","2021-02-03","4759532731"
"DOGE","2021-02-04","6833498776"
"DOGE","2021-02-05","6019284098"
"DOGE","2021-02-06","7387203762"
"DOGE","2021-02-07","10105792829"
"DOGE","2021-02-08","10112456103"
"DOGE","2021-02-09","8990202084"
"DOGE","2021-02-10","9353895799"
"DOGE","2021-02-11","8941609529"
"DOGE","2021-02-12","8992978136"
"DOGE","2021-02-13","8529400211"
"DOGE","2021-02-14","8028048754"
"DOGE","2021-02-15","7265519863"
"DOGE","2021-02-16","6872026263"
"DOGE","2021-02-17","6340534302"
"DOGE","2021-02-18","7646763727"
"DOGE","2021-02-19","7082160843"
"DOGE","2021-02-20","6985943091"
"DOGE","2021-02-21","7191635972"
"DOGE","2021-02-22","6902725620"
"DOGE","2021-02-23","6089686351"
"DOGE","2021-02-24","7267918251"
"DOGE","2021-02-25","6447664671"
"DOGE","2021-02-26","6488523369"
"DOGE","2021-02-27","6438192652"
"DOGE","2021-02-28","6177710994"
"DOGE","2021-03-01","6505875328"
"DOGE","2021-03-02","6463312203"
"DOGE","2021-03-03","6506425615"
"DOGE","2021-03-04","6437196942"
"DOGE","2021-03-05","6381297708"
"DOGE","2021-03-06","6558965902"
"DOGE","2021-03-07","6706005852"
"DOGE","2021-03-08","7971280044"
"DOGE","2021-03-09","7463686738"
"DOGE","2021-03-10","7207816086"
"DOGE","2021-03-11","7197497882"
"DOGE","2021-03-12","7125032152"
"DOGE","2021-03-13","8037692870"
"DOGE","2021-03-14","7544115603"
"DOGE","2021-03-15","7351218571"
"DOGE","2021-03-16","7547720122"
"DOGE","2021-03-17","7425583380"
"DOGE","2021-03-18","7391550949"
"DOGE","2021-03-19","7514154611"
"DOGE","2021-03-20","7596414495"
"DOGE","2021-03-21","7374772308"
"DOGE","2021-03-22","7082689335"
"DOGE","2021-03-23","6902245900"
"DOGE","2021-03-24","6664029763"
"DOGE","2021-03-25","6632093766"
"DOGE","2021-03-26","6955497857"
"DOGE","2021-03-27","7011100665"
"DOGE","2021-03-28","6924335588"
"DOGE","2021-03-29","6970630600"
"DOGE","2021-03-30","6951867440"
"DOGE","2021-03-31","6921249082"
"DOGE","2021-04-01","7996434168"
"DOGE","2021-04-02","7439646120"
"DOGE","2021-04-03","7200412904"
"DOGE","2021-04-04","7407664648"
"DOGE","2021-04-05","7704287493"
"DOGE","2021-04-06","8319797961"
"DOGE","2021-04-07","7619768371"
"DOGE","2021-04-08","7934992305"
"DOGE","2021-04-09","7964226155"
"DOGE","2021-04-10","8244132101"
"DOGE","2021-04-11","9640258366"
"DOGE","2021-04-12","9139899746"
"DOGE","2021-04-13","12070137895"
"DOGE","2021-04-14","15697925271"
"DOGE","2021-04-15","23540494382"
"DOGE","2021-04-16","47274068218"
"DOGE","2021-04-17","36722073277"
"DOGE","2021-04-18","41417581076"
"DOGE","2021-04-19","52646623418"
"DOGE","2021-04-20","41300434109"
"DOGE","2021-04-21","39679105903"
"DOGE","2021-04-22","33741377335"
"DOGE","2021-04-23","32134070797"
"DOGE","2021-04-24","34944176235"
"DOGE","2021-04-25","32477418138"
"DOGE","2021-04-26","35011409694"
"DOGE","2021-04-27","35210893019"
"DOGE","2021-04-28","41876610359"
"DOGE","2021-04-29","39485786704"
"DOGE","2021-04-30","43681559535"
"DOGE","2021-05-01","50860335491"
"DOGE","2021-05-02","48672985630"
"DOGE","2021-05-03","57177802914"
"DOGE","2021-05-04","70081925802"
"DOGE","2021-05-05","85147176077"
"DOGE","2021-05-06","75207782074"
"DOGE","2021-05-07","88680824303"
"DOGE","2021-05-08","82429781487"
"DOGE","2021-05-09","73841942943"
"DOGE","2021-05-10","58290605343"
"DOGE","2021-05-11","64161634641"
"DOGE","2021-05-12","49932901319"
"DOGE","2021-05-13","63544125614"
"DOGE","2021-05-14","72522897885"
"DOGE","2021-05-15","65838461456"
"DOGE","2021-05-16","66742824282"
"DOGE","2021-05-17","63249211418"
"DOGE","2021-05-18","61729644541"
"DOGE","2021-05-19","43194982873"
"DOGE","2021-05-20","51897302336"
"DOGE","2021-05-21","46609753575"
"DOGE","2021-05-22","44408253680"
"DOGE","2021-05-23","39963404929"
"DOGE","2021-05-24","47504120043"
"DOGE","2021-05-25","44932307822"
"DOGE","2021-05-26","45896157271"
"DOGE","2021-05-27","43208473793"
"DOGE","2021-05-28","40391360016"
"DOGE","2021-05-29","39344899569"
"DOGE","2021-05-30","39232589726"
"DOGE","2021-05-31","42298953606"
"DOGE","2021-06-01","48050998401"
"DOGE","2021-06-02","54976914119"
"DOGE","2021-06-03","51942452228"
"DOGE","2021-06-04","48877461705"
"DOGE","2021-06-05","48345164969"
"DOGE","2021-06-06","48302113586"
"DOGE","2021-06-07","43011807788"
"DOGE","2021-06-08","42579375329"
"DOGE","2021-06-09","44616868086"
"DOGE","2021-06-10","42414763171"
"DOGE","2021-06-11","41510465777"
"DOGE","2021-06-12","40569059978"
"DOGE","2021-06-13","42172193662"
"DOGE","2021-06-14","43173647089"
"DOGE","2021-06-15","42701157582"
"DOGE","2021-06-16","40024275630"
"DOGE","2021-06-17","39863941887"
"DOGE","2021-06-18","38174078175"
"DOGE","2021-06-19","37382435534"
"DOGE","2021-06-20","36545750822"
"DOGE","2021-06-21","23250576500"
"DOGE","2021-06-22","24858743142"
"DOGE","2021-06-23","30217348680"
"DOGE","2021-06-24","34205589763"
"DOGE","2021-06-25","31131171916"
"DOGE","2021-06-26","31867533719"
"DOGE","2021-06-27","34431598886"
"DOGE","2021-06-28","33446496885"
"DOGE","2021-06-29","34221491748"
"DOGE","2021-06-30","33111043725"
"DOGE","2021-07-01","31852848923"
"DOGE","2021-07-02","31949253278"
"DOGE","2021-07-03","32104908915"
"DOGE","2021-07-04","32117665811"
"DOGE","2021-07-05","30183443827"
"DOGE","2021-07-06","30552518424"
