"symbol","date","high"
"DOGE","2021-01-18",0.00929542
"DOGE","2021-01-19",0.00961333
"DOGE","2021-01-20",0.00915288
"DOGE","2021-01-21",0.00908936
"DOGE","2021-01-22",0.00876921
"DOGE","2021-01-23",0.00880799
"DOGE","2021-01-24",0.00895097
"DOGE","2021-01-25",0.00887891
"DOGE","2021-01-26",0.00845550
"DOGE","2021-01-27",0.00825941
"DOGE","2021-01-28",0.03417659
"DOGE","2021-01-29",0.07797325
"DOGE","2021-01-30",0.04990136
"DOGE","2021-01-31",0.04528851
"DOGE","2021-02-01",0.04325000
"DOGE","2021-02-02",0.03492570
"DOGE","2021-02-03",0.03910517
"DOGE","2021-02-04",0.05786878
"DOGE","2021-02-05",0.05373973
"DOGE","2021-02-06",0.05830786
"DOGE","2021-02-07",0.08435716
"DOGE","2021-02-08",0.08494506
"DOGE","2021-02-09",0.08312770
"DOGE","2021-02-10",0.08109109
"DOGE","2021-02-11",0.07430140
"DOGE","2021-02-12",0.07261018
"DOGE","2021-02-13",0.07164625
"DOGE","2021-02-14",0.06644842
"DOGE","2021-02-15",0.06392375
"DOGE","2021-02-16",0.05966752
"DOGE","2021-02-17",0.05498263
"DOGE","2021-02-18",0.06179931
"DOGE","2021-02-19",0.05949659
"DOGE","2021-02-20",0.06028569
"DOGE","2021-02-21",0.05842831
"DOGE","2021-02-22",0.06046605
"DOGE","2021-02-23",0.05376828
"DOGE","2021-02-24",0.05987291
"DOGE","2021-02-25",0.05780827
"DOGE","2021-02-26",0.05247210
"DOGE","2021-02-27",0.05191956
"DOGE","2021-02-28",0.05013393
"DOGE","2021-03-01",0.05147869
"DOGE","2021-03-02",0.05238174
"DOGE","2021-03-03",0.05212622
"DOGE","2021-03-04",0.05108673
"DOGE","2021-03-05",0.05085379
"DOGE","2021-03-06",0.05239653
"DOGE","2021-03-07",0.05214090
"DOGE","2021-03-08",0.06194928
"DOGE","2021-03-09",0.06226777
"DOGE","2021-03-10",0.05861615
"DOGE","2021-03-11",0.05669807
"DOGE","2021-03-12",0.05697972
"DOGE","2021-03-13",0.06243198
"DOGE","2021-03-14",0.06305245
"DOGE","2021-03-15",0.05968907
"DOGE","2021-03-16",0.05892073
"DOGE","2021-03-17",0.05886610
"DOGE","2021-03-18",0.05882842
"DOGE","2021-03-19",0.05972137
"DOGE","2021-03-20",0.06063936
"DOGE","2021-03-21",0.05952117
"DOGE","2021-03-22",0.05773162
"DOGE","2021-03-23",0.05608123
"DOGE","2021-03-24",0.05649402
"DOGE","2021-03-25",0.05240657
"DOGE","2021-03-26",0.05402847
"DOGE","2021-03-27",0.05543456
"DOGE","2021-03-28",0.05475200
"DOGE","2021-03-29",0.05465075
"DOGE","2021-03-30",0.05543422
"DOGE","2021-03-31",0.05446842
"DOGE","2021-04-01",0.07011052
"DOGE","2021-04-02",0.06224853
"DOGE","2021-04-03",0.05948359
"DOGE","2021-04-04",0.05810663
"DOGE","2021-04-05",0.06015349
"DOGE","2021-04-06",0.06504996
"DOGE","2021-04-07",0.06729936
"DOGE","2021-04-08",0.06174546
"DOGE","2021-04-09",0.06390983
"DOGE","2021-04-10",0.06506835
"DOGE","2021-04-11",0.07924303
"DOGE","2021-04-12",0.07498611
"DOGE","2021-04-13",0.09518119
"DOGE","2021-04-14",0.14250981
"DOGE","2021-04-15",0.18732627
"DOGE","2021-04-16",0.43770007
"DOGE","2021-04-17",0.37445468
"DOGE","2021-04-18",0.34991834
"DOGE","2021-04-19",0.43175130
"DOGE","2021-04-20",0.42234665
"DOGE","2021-04-21",0.34696557
"DOGE","2021-04-22",0.30875650
"DOGE","2021-04-23",0.26837765
"DOGE","2021-04-24",0.28938986
"DOGE","2021-04-25",0.28877098
"DOGE","2021-04-26",0.28045173
"DOGE","2021-04-27",0.27962881
"DOGE","2021-04-28",0.34466233
"DOGE","2021-04-29",0.32388057
"DOGE","2021-04-30",0.33975655
"DOGE","2021-05-01",0.39713547
"DOGE","2021-05-02",0.40002878
"DOGE","2021-05-03",0.44556693
"DOGE","2021-05-04",0.60599787
"DOGE","2021-05-05",0.69526219
"DOGE","2021-05-06",0.66361576
"DOGE","2021-05-07",0.73197154
"DOGE","2021-05-08",0.73756660
"DOGE","2021-05-09",0.69762489
"DOGE","2021-05-10",0.56968708
"DOGE","2021-05-11",0.54665073
"DOGE","2021-05-12",0.51997503
"DOGE","2021-05-13",0.51946095
"DOGE","2021-05-14",0.58968988
"DOGE","2021-05-15",0.56267582
"DOGE","2021-05-16",0.54814535
"DOGE","2021-05-17",0.51522146
"DOGE","2021-05-18",0.51559882
"DOGE","2021-05-19",0.68473451
"DOGE","2021-05-20",0.43319208
"DOGE","2021-05-21",0.41197455
"DOGE","2021-05-22",0.36051699
"DOGE","2021-05-23",0.35086283
"DOGE","2021-05-24",0.37148511
"DOGE","2021-05-25",0.38001017
"DOGE","2021-05-26",0.36591973
"DOGE","2021-05-27",0.35346291
"DOGE","2021-05-28",0.34787881
"DOGE","2021-05-29",0.31791850
"DOGE","2021-05-30",0.31032434
"DOGE","2021-05-31",0.32916285
"DOGE","2021-06-01",0.38307865
"DOGE","2021-06-02",0.44459000
"DOGE","2021-06-03",0.44076295
"DOGE","2021-06-04",0.40098194
"DOGE","2021-06-05",0.39388581
"DOGE","2021-06-06",0.37679823
"DOGE","2021-06-07",0.37967759
"DOGE","2021-06-08",0.34143501
"DOGE","2021-06-09",0.35376200
"DOGE","2021-06-10",0.34452856
"DOGE","2021-06-11",0.33322266
"DOGE","2021-06-12",0.31933176
"DOGE","2021-06-13",0.33002575
"DOGE","2021-06-14",0.33692666
"DOGE","2021-06-15",0.33049503
"DOGE","2021-06-16",0.32139252
"DOGE","2021-06-17",0.31401057
"DOGE","2021-06-18",0.30775155
"DOGE","2021-06-19",0.29780315
"DOGE","2021-06-20",0.28972659
"DOGE","2021-06-21",0.28088891
"DOGE","2021-06-22",0.21612161
"DOGE","2021-06-23",0.24711037
"DOGE","2021-06-24",0.26868954
"DOGE","2021-06-25",0.28914532
"DOGE","2021-06-26",0.25512667
"DOGE","2021-06-27",0.26689135
"DOGE","2021-06-28",0.26698212
"DOGE","2021-06-29",0.27493964
"DOGE","2021-06-30",0.26353780
"DOGE","2021-07-01",0.26009185
"DOGE","2021-07-02",0.24799679
"DOGE","2021-07-03",0.25021383
"DOGE","2021-07-04",0.25256665
"DOGE","2021-07-05",0.24641907
"DOGE","2021-07-06",0.24190981
