"symbol","date","volume"
"DOGE","2020-05-14",283778649043134
"DOGE","2020-05-15",261080156202635
"DOGE","2020-05-16",254666484609977
"DOGE","2020-05-17",258469066564699
"DOGE","2020-05-18",265626959443247
"DOGE","2020-05-19",182890489217043
"DOGE","2020-05-20",178925411274074
"DOGE","2020-05-21",200924557277427
"DOGE","2020-05-22",215355484922139
"DOGE","2020-05-23",208878704699179
"DOGE","2020-05-24",186657328407239
"DOGE","2020-05-25",214669451558393
"DOGE","2020-05-26",185485979330489
"DOGE","2020-05-27",186186772343715
"DOGE","2020-05-28",220213442296155
"DOGE","2020-05-29",20048543260121
"DOGE","2020-05-30",200708874282583
"DOGE","2020-05-31",188184731476377
"DOGE","2020-06-01",195748335372687
"DOGE","2020-06-02",200119263924494
"DOGE","2020-06-03",190021630451824
"DOGE","2020-06-04",194078581796608
"DOGE","2020-06-05",188846627297564
"DOGE","2020-06-06",175988364959454
"DOGE","2020-06-07",188151454502559
"DOGE","2020-06-08",187140782641214
"DOGE","2020-06-09",175910196588528
"DOGE","2020-06-10",182748021141648
"DOGE","2020-06-11",183212797554585
"DOGE","2020-06-12",194920048283612
"DOGE","2020-06-13",188981850434803
"DOGE","2020-06-14",17333448054131
"DOGE","2020-06-15",198803040716304
"DOGE","2020-06-16",196212618663596
"DOGE","2020-06-17",185083517378104
"DOGE","2020-06-18",171388606045657
"DOGE","2020-06-19",173280983747046
"DOGE","2020-06-20",158275081833547
"DOGE","2020-06-21",16991776079596
"DOGE","2020-06-22",173530824923514
"DOGE","2020-06-23",171604773689305
"DOGE","2020-06-24",178380747588073
"DOGE","2020-06-25",16000335396721
"DOGE","2020-06-26",151319087445401
"DOGE","2020-06-27",152534000307842
"DOGE","2020-06-28",172693834474989
"DOGE","2020-06-29",172655787947334
"DOGE","2020-06-30",165641130541211
"DOGE","2020-07-01",152549213594416
"DOGE","2020-07-02",110789127330532
"DOGE","2020-07-03",111575143358904
"DOGE","2020-07-04",109218071364662
"DOGE","2020-07-05",110140541527889
"DOGE","2020-07-06",132105139498588
"DOGE","2020-07-07",283970310361701
"DOGE","2020-07-08",122681392547519
"DOGE","2020-07-09",511315526875606
"DOGE","2020-07-10",225424868968924
"DOGE","2020-07-11",155299369183722
"DOGE","2020-07-12",875620430354612
"DOGE","2020-07-13",143177054763983
"DOGE","2020-07-14",103213409231289
"DOGE","2020-07-15",693998274902146
"DOGE","2020-07-16",784578443280713
"DOGE","2020-07-17",747053707292261
"DOGE","2020-07-18",204080850741675
"DOGE","2020-07-19",116746163215813
"DOGE","2020-07-20",81038624127322
"DOGE","2020-07-21",777481887423196
"DOGE","2020-07-22",544432383468511
"DOGE","2020-07-23",587371148903037
"DOGE","2020-07-24",589102152011299
"DOGE","2020-07-25",632033958719845
"DOGE","2020-07-26",625922326375475
"DOGE","2020-07-27",831388075139824
"DOGE","2020-07-28",630849295986076
"DOGE","2020-07-29",558171909542058
"DOGE","2020-07-30",535068221659739
"DOGE","2020-07-31",544973063539633
"DOGE","2020-08-01",150687884117937
"DOGE","2020-08-02",101249530525504
"DOGE","2020-08-03",669315098879259
"DOGE","2020-08-04",74386428159749
"DOGE","2020-08-05",664656899902671
"DOGE","2020-08-06",629446781979817
"DOGE","2020-08-07",689900087512855
"DOGE","2020-08-08",625099002385892
"DOGE","2020-08-09",570200404532064
"DOGE","2020-08-10",680381809448879
"DOGE","2020-08-11",785394422806132
"DOGE","2020-08-12",708658845673289
"DOGE","2020-08-13",733029944594709
"DOGE","2020-08-14",613346396949421
"DOGE","2020-08-15",643096783282054
"DOGE","2020-08-16",526379261546674
"DOGE","2020-08-17",776287153340108
"DOGE","2020-08-18",625702907956871
"DOGE","2020-08-19",533068566422348
"DOGE","2020-08-20",435366558816268
"DOGE","2020-08-21",606212677767033
"DOGE","2020-08-22",448848515547098
"DOGE","2020-08-23",394855477995238
"DOGE","2020-08-24",464705223026062
"DOGE","2020-08-25",768263137296353
"DOGE","2020-08-26",804167105078088
"DOGE","2020-08-27",89847092572448
"DOGE","2020-08-28",640569567113019
"DOGE","2020-08-29",781493633156677
"DOGE","2020-08-30",793258288439739
"DOGE","2020-08-31",853697568650448
"DOGE","2020-09-01",818637636535615
"DOGE","2020-09-02",566474123634425
"DOGE","2020-09-03",599045484601803
"DOGE","2020-09-04",534347174278478
"DOGE","2020-09-05",622958892597269
"DOGE","2020-09-06",895571536707519
"DOGE","2020-09-07",102610335245973
"DOGE","2020-09-08",571443959788361
"DOGE","2020-09-09",770504643110532
"DOGE","2020-09-10",104276032350199
"DOGE","2020-09-11",134077501334522
"DOGE","2020-09-12",117125272019629
"DOGE","2020-09-13",124253231723265
"DOGE","2020-09-14",12852094584121
"DOGE","2020-09-15",100194173913533
"DOGE","2020-09-16",14855550492577
"DOGE","2020-09-17",161305348677396
"DOGE","2020-09-18",14786818539559
"DOGE","2020-09-19",147046519887859
"DOGE","2020-09-20",145951916909639
"DOGE","2020-09-21",787534280664613
"DOGE","2020-09-22",364675740484483
"DOGE","2020-09-23",7970770928778750
"DOGE","2020-09-24",11191597449752300
"DOGE","2020-09-25",12457571247133200
"DOGE","2020-09-26",10818029577055000
"DOGE","2020-09-27",7629317160916120
"DOGE","2020-09-28",10266234966502200
"DOGE","2020-09-29",10946311296513700
"DOGE","2020-09-30",10668483191530900
"DOGE","2020-10-01",11619499232417700
"DOGE","2020-10-02",12823985491332100
"DOGE","2020-10-03",11604637846858300
"DOGE","2020-10-04",923645181976392
"DOGE","2020-10-05",12788103244747700
"DOGE","2020-10-06",10566988099167100
"DOGE","2020-10-07",12552350848008300
"DOGE","2020-10-08",10935609616405
"DOGE","2020-10-09",10005152336676300
"DOGE","2020-10-10",9663242617882370
"DOGE","2020-10-11",10763246540275900
"DOGE","2020-10-12",10124678918481900
"DOGE","2020-10-13",7696314214283790
"DOGE","2020-10-14",872934341380699
"DOGE","2020-10-15",8379420676025680
"DOGE","2020-10-16",1178822364710080
"DOGE","2020-10-17",12569239054710700
"DOGE","2020-10-18",7229880299639090
"DOGE","2020-10-19",9104956177746710
"DOGE","2020-10-20",6557710139370570
"DOGE","2020-10-21",4501711475006620
"DOGE","2020-10-22",4497645259602190
"DOGE","2020-10-23",4685608182022160
"DOGE","2020-10-24",4479761407646560
"DOGE","2020-10-25",5853238831934880
"DOGE","2020-10-26",12215225123599600
"DOGE","2020-10-27",7892708913372970
"DOGE","2020-10-28",7284872003273290
"DOGE","2020-10-29",5892951461026680
"DOGE","2020-10-30",6344409656196520
"DOGE","2020-10-31",5618931845393600
"DOGE","2020-11-01",4552868171535000
"DOGE","2020-11-02",5014237590190690
"DOGE","2020-11-03",6287165329564400
"DOGE","2020-11-04",5255265119084290
"DOGE","2020-11-05",3161196283952500
"DOGE","2020-11-06",5426754601738170
"DOGE","2020-11-07",4461021860876550
"DOGE","2020-11-08",2275453146284780
"DOGE","2020-11-09",2812434834759610
"DOGE","2020-11-10",3963317334245210
"DOGE","2020-11-11",3313875944625400
"DOGE","2020-11-12",2402826109940780
"DOGE","2020-11-13",2921775024760510
"DOGE","2020-11-14",3033438015181230
"DOGE","2020-11-15",2513168316384910
"DOGE","2020-11-16",5206328314951880
"DOGE","2020-11-17",4663146356906610
"DOGE","2020-11-18",4946006446029290
"DOGE","2020-11-19",4033064339774820
"DOGE","2020-11-20",5765646467502380
"DOGE","2020-11-21",1626416938299560
"DOGE","2020-11-22",12166041040314900
"DOGE","2020-11-23",10156103902771200
"DOGE","2020-11-24",26671603558214600
"DOGE","2020-11-25",17445992737276700
"DOGE","2020-11-26",17552029413100700
"DOGE","2020-11-27",9232302305928890
"DOGE","2020-11-28",5803364976552370
"DOGE","2020-11-29",4631997150239840
"DOGE","2020-11-30",6862273589581830
"DOGE","2020-12-01",8016360319417740
"DOGE","2020-12-02",5870566095285770
"DOGE","2020-12-03",4790703189841970
"DOGE","2020-12-04",4506222183063040
"DOGE","2020-12-05",4338658250777510
"DOGE","2020-12-06",4093657416077070
"DOGE","2020-12-07",3692381365951500
"DOGE","2020-12-08",5270270120649170
"DOGE","2020-12-09",4574672198152880
"DOGE","2020-12-10",3374098780140020
"DOGE","2020-12-11",4171294230820070
"DOGE","2020-12-12",3546615464690050
"DOGE","2020-12-13",374643226939369
"DOGE","2020-12-14",3623851636753770
"DOGE","2020-12-15",3712778210309940
"DOGE","2020-12-16",5098988033199200
"DOGE","2020-12-17",17273665943813300
"DOGE","2020-12-18",10179943020060300
"DOGE","2020-12-19",9844717931340930
"DOGE","2020-12-20",5080660041764670
"DOGE","2020-12-21",6641600567541540
"DOGE","2020-12-22",23928878527054600
"DOGE","2020-12-23",2050809083283110
"DOGE","2020-12-24",14340557957746400
"DOGE","2020-12-25",13681991699111600
"DOGE","2020-12-26",15172850737827000
"DOGE","2020-12-27",1545263986505860
"DOGE","2020-12-28",9964152544576530
"DOGE","2020-12-29",9087649656445200
"DOGE","2020-12-30",9483449939975910
"DOGE","2020-12-31",8549833718785240
"DOGE","2021-01-01",22896151486652800
"DOGE","2021-01-02",342156267953114
"DOGE","2021-01-03",2707003608303000
"DOGE","2021-01-04",13723989785185700
"DOGE","2021-01-05",6872560666637660
"DOGE","2021-01-06",7499155161512870
"DOGE","2021-01-07",5206447055588430
"DOGE","2021-01-08",39446216361416200
"DOGE","2021-01-09",48584235313442500
"DOGE","2021-01-10",4585835187090010
"DOGE","2021-01-11",6379569580970640
"DOGE","2021-01-12",33330845685695200
"DOGE","2021-01-13",24007903289812800
"DOGE","2021-01-14",4283690386504580
"DOGE","2021-01-15",39896592468726900
"DOGE","2021-01-16",25863047961106100
"DOGE","2021-01-17",2544879886348020
"DOGE","2021-01-18",2050256480237900
"DOGE","2021-01-19",24924263168512300
"DOGE","2021-01-20",22020544235660000
"DOGE","2021-01-21",21541983875352400
"DOGE","2021-01-22",18549000341574200
"DOGE","2021-01-23",15439373685452800
"DOGE","2021-01-24",16219197718571100
"DOGE","2021-01-25",18082087538440800
"DOGE","2021-01-26",16117374876523100
"DOGE","2021-01-27",20479718603310900
"DOGE","2021-01-28",10971544561
"DOGE","2021-01-29",25403310432
"DOGE","2021-01-30",8735576553
"DOGE","2021-01-31",8548997882
"DOGE","2021-02-01",6319224026
"DOGE","2021-02-02",3090896595
"DOGE","2021-02-03",3146856788
"DOGE","2021-02-04",13040837601
"DOGE","2021-02-05",6136160058
"DOGE","2021-02-06",5946101275
"DOGE","2021-02-07",14261024073
"DOGE","2021-02-08",12844375210
"DOGE","2021-02-09",7348840814
"DOGE","2021-02-10",6785088422
"DOGE","2021-02-11",3818556739
"DOGE","2021-02-12",4190843784
"DOGE","2021-02-13",2618049766
"DOGE","2021-02-14",3984667628
"DOGE","2021-02-15",4944804938
"DOGE","2021-02-16",3409478696
"DOGE","2021-02-17",2976148723
"DOGE","2021-02-18",4551943638
"DOGE","2021-02-19",2949251418
"DOGE","2021-02-20",3175468554
"DOGE","2021-02-21",2450293068
"DOGE","2021-02-22",3366757324
"DOGE","2021-02-23",2394345361
"DOGE","2021-02-24",4148511571
"DOGE","2021-02-25",2356982022
"DOGE","2021-02-26",1694323466
"DOGE","2021-02-27",1286229526
"DOGE","2021-02-28",1408101260
"DOGE","2021-03-01",1494427207
"DOGE","2021-03-02",1346282318
"DOGE","2021-03-03",1093877445
"DOGE","2021-03-04",1170617084
"DOGE","2021-03-05",1173113591
"DOGE","2021-03-06",1480482384
"DOGE","2021-03-07",945455832
"DOGE","2021-03-08",3554150800
"DOGE","2021-03-09",2466159943
"DOGE","2021-03-10",1534489620
"DOGE","2021-03-11",1233383425
"DOGE","2021-03-12",1287767221
"DOGE","2021-03-13",1869833076
"DOGE","2021-03-14",2752132530
"DOGE","2021-03-15",1738710876
"DOGE","2021-03-16",1393771913
"DOGE","2021-03-17",861926643
"DOGE","2021-03-18",909777445
"DOGE","2021-03-19",964747809
"DOGE","2021-03-20",1012934488
"DOGE","2021-03-21",759592996
"DOGE","2021-03-22",696918565
"DOGE","2021-03-23",1040781777
"DOGE","2021-03-24",934537959
"DOGE","2021-03-25",1084214116
"DOGE","2021-03-26",776280028
"DOGE","2021-03-27",753844053
"DOGE","2021-03-28",460472975
"DOGE","2021-03-29",537919140
"DOGE","2021-03-30",728906171
"DOGE","2021-03-31",653389282
"DOGE","2021-04-01",5816046822
"DOGE","2021-04-02",2166925111
"DOGE","2021-04-03",1136931403
"DOGE","2021-04-04",938035097
"DOGE","2021-04-05",1513832721
"DOGE","2021-04-06",2608613912
"DOGE","2021-04-07",2857060849
"DOGE","2021-04-08",1055257541
"DOGE","2021-04-09",1060465774
"DOGE","2021-04-10",1369793118
"DOGE","2021-04-11",6646627317
"DOGE","2021-04-12",2687720380
"DOGE","2021-04-13",7176815090
"DOGE","2021-04-14",20977679327
"DOGE","2021-04-15",17916620386
"DOGE","2021-04-16",69410680685
"DOGE","2021-04-17",31413404067
"DOGE","2021-04-18",23464350388
"DOGE","2021-04-19",30641432779
"DOGE","2021-04-20",28130646191
"DOGE","2021-04-21",12723463706
"DOGE","2021-04-22",11879823706
"DOGE","2021-04-23",16165566164
"DOGE","2021-04-24",11057578568
"DOGE","2021-04-25",6849914675
"DOGE","2021-04-26",5118886527
"DOGE","2021-04-27",3590611310
"DOGE","2021-04-28",14464343767
"DOGE","2021-04-29",5027354503
"DOGE","2021-04-30",5290390982
"DOGE","2021-05-01",10123343703
"DOGE","2021-05-02",8040406918
"DOGE","2021-05-03",10526649978
"DOGE","2021-05-04",38238126181
"DOGE","2021-05-05",42525098292
"DOGE","2021-05-06",18989900291
"DOGE","2021-05-07",28615083657
"DOGE","2021-05-08",25555125135
"DOGE","2021-05-09",46138063928
"DOGE","2021-05-10",16514521828
"DOGE","2021-05-11",14566975476
"DOGE","2021-05-12",8621337859
"DOGE","2021-05-13",18663174069
"DOGE","2021-05-14",20466177002
"DOGE","2021-05-15",9836892944
"DOGE","2021-05-16",9541552064
"DOGE","2021-05-17",7330830504
"DOGE","2021-05-18",4802902841
"DOGE","2021-05-19",15072620946
"DOGE","2021-05-20",12415484460
"DOGE","2021-05-21",7452862203
"DOGE","2021-05-22",5243222352
"DOGE","2021-05-23",7143545371
"DOGE","2021-05-24",6821088755
"DOGE","2021-05-25",5544552739
"DOGE","2021-05-26",3355793260
"DOGE","2021-05-27",2485942309
"DOGE","2021-05-28",3289455640
"DOGE","2021-05-29",2470710737
"DOGE","2021-05-30",1929947933
"DOGE","2021-05-31",2440829325
"DOGE","2021-06-01",5796031087
"DOGE","2021-06-02",11425588479
"DOGE","2021-06-03",6809900030
"DOGE","2021-06-04",5889983048
"DOGE","2021-06-05",3464039041
"DOGE","2021-06-06",1836611411
"DOGE","2021-06-07",3043974994
"DOGE","2021-06-08",3918487504
"DOGE","2021-06-09",3154332929
"DOGE","2021-06-10",2114010549
"DOGE","2021-06-11",1834446577
"DOGE","2021-06-12",1605633791
"DOGE","2021-06-13",1484851447
"DOGE","2021-06-14",1613812023
"DOGE","2021-06-15",1687965230
"DOGE","2021-06-16",1391720788
"DOGE","2021-06-17",1120766442
"DOGE","2021-06-18",1846213589
"DOGE","2021-06-19",1003248258
"DOGE","2021-06-20",1963503800
"DOGE","2021-06-21",5640232167
"DOGE","2021-06-22",5992850344
"DOGE","2021-06-23",5098674891
"DOGE","2021-06-24",3844648059
"DOGE","2021-06-25",5542163262
"DOGE","2021-06-26",2649457302
"DOGE","2021-06-27",2167521670
"DOGE","2021-06-28",1932994784
"DOGE","2021-06-29",2192562738
"DOGE","2021-06-30",2047763830
"DOGE","2021-07-01",2463946548
"DOGE","2021-07-02",1321470954
"DOGE","2021-07-03",917015819
"DOGE","2021-07-04",973511519
"DOGE","2021-07-05",1267949362
"DOGE","2021-07-06",1265920169
